neg_prob,neu_prob,pos_prob
0.349212,0.374288,0.276499
0.733621,0.214042,0.052338
0.773488,0.169354,0.057157
0.176436,0.57312,0.250444
0.738217,0.237679,0.024104
0.485356,0.341814,0.17283
0.256517,0.556631,0.186852
0.060722,0.604037,0.335241
0.038256,0.224733,0.737011
0.082384,0.227679,0.689937
0.533814,0.25381,0.212377
0.70044,0.272625,0.026935
0.331346,0.423109,0.245545
0.511259,0.440657,0.048083
0.102937,0.449799,0.447263
0.195268,0.604577,0.200155
0.056274,0.693374,0.250351
0.180249,0.512781,0.30697
0.807945,0.141098,0.050956
0.731382,0.222685,0.045933
0.244928,0.392267,0.362805
0.645523,0.277961,0.076516
0.19205,0.455838,0.352113
0.930543,0.055457,0.014
0.467781,0.467644,0.064574
0.838031,0.150774,0.011195
0.6927,0.268858,0.038442
0.285291,0.366737,0.347972
0.365157,0.346639,0.288204
0.073102,0.504359,0.422539
0.333701,0.455959,0.210341
0.201695,0.443483,0.354823
0.211015,0.415985,0.373
0.532358,0.304625,0.163017
0.434777,0.434441,0.130782
0.070154,0.429354,0.500491
0.401368,0.487189,0.111442
0.121789,0.58983,0.288381
0.811964,0.139131,0.048906
0.179895,0.547212,0.272893
0.919287,0.065134,0.01558
0.839221,0.118212,0.042567
0.411937,0.259174,0.328889
0.810314,0.154959,0.034727
0.340518,0.351678,0.307804
0.210833,0.245692,0.543475
0.207543,0.415802,0.376655
0.833971,0.140765,0.025264
0.897734,0.080502,0.021764
0.317009,0.458332,0.224659
0.188378,0.192613,0.619009
0.57285,0.270383,0.156767
0.182176,0.508226,0.309598
0.074216,0.320935,0.604849
0.750476,0.173016,0.076508
0.373805,0.323428,0.302767
0.515779,0.321362,0.162859
0.75261,0.196507,0.050883
0.246901,0.64132,0.111779
0.049429,0.162167,0.788404
0.430862,0.365373,0.203766
0.356785,0.555875,0.087341
0.39098,0.423245,0.185775
0.937731,0.0517,0.010569
0.492932,0.409472,0.097596
0.874855,0.104079,0.021066
0.287801,0.429393,0.282806
0.897228,0.080394,0.022377
0.862622,0.106576,0.030802
0.204097,0.347294,0.448609
0.777393,0.172491,0.050116
0.364308,0.331861,0.30383
0.223093,0.274213,0.502694
0.742666,0.195527,0.061807
0.60636,0.237818,0.155822
0.550693,0.315629,0.133678
0.527104,0.185787,0.28711
0.690317,0.2248,0.084883
0.766471,0.178128,0.055401
0.428602,0.424518,0.14688
0.909582,0.076481,0.013937
0.83406,0.144798,0.021142
0.848225,0.1245,0.027276
0.499069,0.409592,0.091339
0.201618,0.462102,0.33628
0.113858,0.795813,0.090328
0.874473,0.11015,0.015377
0.664113,0.304619,0.031268
0.684375,0.295292,0.020332
0.625872,0.351913,0.022215
0.906701,0.082027,0.011272
0.785816,0.19152,0.022664
0.168308,0.301682,0.530011
0.209644,0.630273,0.160083
0.24278,0.679008,0.078212
0.935112,0.046255,0.018634
0.891116,0.094331,0.014552
0.229654,0.384329,0.386016
0.333763,0.426441,0.239796
0.233828,0.493043,0.273129
0.636166,0.332011,0.031823
0.862443,0.119384,0.018173
0.845683,0.133709,0.020609
0.163541,0.596403,0.240056
0.833061,0.130648,0.036292
0.890912,0.09582,0.013268
0.430499,0.380095,0.189406
0.276958,0.584488,0.138554
0.424945,0.422032,0.153023
0.920399,0.066643,0.012959
0.548231,0.380002,0.071767
0.753953,0.220232,0.025815
0.076563,0.292422,0.631015
0.897048,0.085919,0.017033
0.843439,0.137492,0.01907
0.884405,0.100344,0.015251
0.557598,0.416424,0.025978
0.565774,0.391037,0.043189
0.800786,0.178227,0.020987
0.537337,0.401059,0.061604
0.710838,0.254658,0.034504
0.424036,0.543891,0.032073
0.918634,0.061396,0.01997
0.85854,0.124731,0.016729
0.188265,0.38638,0.425354
0.453151,0.488767,0.058082
0.254217,0.710809,0.034974
0.846231,0.125953,0.027816
0.741062,0.224255,0.034684
0.105592,0.362159,0.532249
0.138193,0.511516,0.350291
0.041048,0.337767,0.621185
0.872122,0.104181,0.023696
0.85851,0.103972,0.037518
0.713177,0.240778,0.046044
0.884142,0.095623,0.020235
0.51312,0.324277,0.162603
0.495537,0.344434,0.160029
0.930429,0.056155,0.013416
0.938653,0.048541,0.012806
0.561792,0.3704,0.067808
0.339924,0.247357,0.412719
0.402121,0.30105,0.296829
0.443334,0.301061,0.255605
0.381534,0.247552,0.370914
0.857504,0.111086,0.03141
0.75331,0.132767,0.113922
0.647125,0.260954,0.091921
0.405306,0.268901,0.325793
0.464656,0.331915,0.203428
0.698066,0.157217,0.144717
0.307238,0.354959,0.337802
0.929836,0.053709,0.016455
0.299072,0.520365,0.180563
0.780768,0.12986,0.089371
0.156839,0.452724,0.390437
0.261822,0.463927,0.274251
0.258861,0.369091,0.372048
0.364359,0.336233,0.299408
0.735978,0.217224,0.046798
0.225271,0.688649,0.08608
0.422873,0.414451,0.162676
0.48902,0.345103,0.165877
0.733952,0.203865,0.062183
0.839846,0.133001,0.027154
0.569192,0.271836,0.158972
0.745581,0.223215,0.031204
0.236653,0.526378,0.23697
0.206475,0.510069,0.283456
0.676386,0.261277,0.062338
0.357503,0.528447,0.11405
0.337667,0.429007,0.233326
0.353832,0.497641,0.148526
0.505693,0.370806,0.123501
0.112946,0.695611,0.191443
0.216906,0.442348,0.340745
0.798132,0.1723,0.029568
0.531099,0.34511,0.123791
0.38435,0.50916,0.10649
0.226685,0.52701,0.246305
0.096321,0.523076,0.380604
0.10368,0.851582,0.044738
0.233671,0.545051,0.221278
0.069142,0.762114,0.168744
0.183673,0.518306,0.298021
0.344065,0.327884,0.328051
0.76067,0.204537,0.034794
0.735466,0.224228,0.040306
0.262362,0.402472,0.335166
0.460629,0.373939,0.165431
0.33281,0.367453,0.299736
0.737392,0.215831,0.046778
0.519325,0.365769,0.114905
0.294847,0.464325,0.240827
0.141278,0.789626,0.069095
0.294886,0.532644,0.17247
0.262307,0.689489,0.048204
0.342742,0.469428,0.18783
0.457135,0.492756,0.050108
0.138874,0.663626,0.1975
0.453932,0.395789,0.150278
0.41545,0.475389,0.10916
0.512245,0.306023,0.181732
0.485834,0.345015,0.169151
0.692734,0.267853,0.039412
0.399941,0.505507,0.094551
0.559551,0.326507,0.113942
0.251389,0.645281,0.10333
0.166754,0.539637,0.29361
0.776639,0.176989,0.046372
0.148658,0.783078,0.068264
0.278982,0.615901,0.105118
0.260192,0.495325,0.244483
0.895213,0.071788,0.032999
0.252304,0.475558,0.272138
0.833319,0.130792,0.035888
0.933992,0.048665,0.017342
0.836595,0.143664,0.01974
0.332246,0.575039,0.092715
0.373898,0.265864,0.360239
0.253034,0.469104,0.277861
0.247747,0.558999,0.193254
0.914613,0.074619,0.010768
0.837699,0.122156,0.040145
0.899532,0.088515,0.011953
0.416911,0.489591,0.093498
0.646054,0.281302,0.072644
0.357761,0.313258,0.328981
0.523038,0.303796,0.173166
0.52202,0.430429,0.047551
0.799092,0.154241,0.046667
0.618504,0.322884,0.058611
0.922888,0.06319,0.013922
0.282156,0.35045,0.367394
0.910336,0.071727,0.017937
0.210333,0.378055,0.411612
0.849006,0.123558,0.027436
0.673943,0.27369,0.052367
0.173491,0.722984,0.103525
0.083128,0.763383,0.153489
0.413707,0.348853,0.23744
0.135353,0.506818,0.357829
0.124665,0.79705,0.078284
0.227273,0.611587,0.16114
0.710495,0.215088,0.074417
0.241283,0.624708,0.134009
0.875771,0.10648,0.017749
0.753764,0.2061,0.040136
0.506126,0.444737,0.049137
0.364099,0.41435,0.221551
0.603849,0.347184,0.048967
0.138732,0.756515,0.104753
0.762659,0.207925,0.029416
0.173841,0.514534,0.311625
0.458803,0.342286,0.198911
0.662414,0.297124,0.040463
0.140836,0.215205,0.643959
0.470235,0.46627,0.063496
0.837526,0.122272,0.040202
0.420132,0.372241,0.207627
0.434392,0.470118,0.095489
0.216218,0.685086,0.098695
0.873774,0.110467,0.015759
0.364627,0.501741,0.133632
0.821268,0.148791,0.029941
0.565005,0.369026,0.065969
0.680432,0.288115,0.031454
0.470897,0.357591,0.171512
0.232667,0.695409,0.071924
0.687555,0.208356,0.104089
0.781118,0.183967,0.034915
0.415954,0.37414,0.209905
0.919542,0.066169,0.014288
0.907731,0.071155,0.021114
0.205382,0.505851,0.288767
0.096102,0.211563,0.692334
0.201753,0.580172,0.218075
0.585208,0.336286,0.078506
0.56857,0.402795,0.028635
0.332104,0.526021,0.141875
0.196331,0.651536,0.152133
0.125578,0.308984,0.565439
0.59293,0.335983,0.071086
0.579842,0.342552,0.077606
0.634519,0.250768,0.114713
0.231064,0.397214,0.371722
0.698323,0.240298,0.061379
0.120636,0.427903,0.451461
0.480294,0.477891,0.041815
0.488446,0.338394,0.17316
0.83491,0.152984,0.012106
0.657369,0.289862,0.052768
0.41713,0.490739,0.092132
0.459683,0.49145,0.048866
0.284259,0.599318,0.116423
0.780544,0.180684,0.038772
0.444899,0.32356,0.231541
0.382642,0.382792,0.234566
0.096323,0.137386,0.766291
0.774684,0.202315,0.023001
0.076719,0.159446,0.763835
0.193643,0.715581,0.090775
0.147602,0.257258,0.595139
0.143398,0.528389,0.328213
0.172224,0.314725,0.513051
0.655053,0.28094,0.064008
0.128845,0.347599,0.523556
0.182749,0.349434,0.467817
0.332569,0.461483,0.205948
0.277534,0.551078,0.171387
0.567876,0.383998,0.048125
0.675362,0.270281,0.054357
0.633085,0.325486,0.041429
0.305299,0.358105,0.336596
0.682237,0.203936,0.113827
0.488145,0.329684,0.18217
0.818745,0.114785,0.06647
0.956036,0.027736,0.016228
0.372756,0.258257,0.368986
0.273507,0.474173,0.252321
0.171532,0.544315,0.284153
0.340587,0.463979,0.195434
0.711094,0.189655,0.099251
0.371229,0.546409,0.082362
0.134765,0.476485,0.38875
0.24251,0.383828,0.373662
0.685598,0.230734,0.083668
0.361311,0.398173,0.240516
0.22684,0.239173,0.533988
0.684822,0.241292,0.073886
0.862034,0.113255,0.024711
0.89007,0.06909,0.04084
0.879411,0.099552,0.021037
0.457777,0.372876,0.169346
0.221324,0.308644,0.470032
0.685012,0.27578,0.039208
0.873779,0.106746,0.019476
0.030899,0.099135,0.869965
0.068003,0.827929,0.104068
0.777071,0.206827,0.016103
0.6608,0.278509,0.060692
0.335955,0.620283,0.043762
0.671786,0.279558,0.048656
0.784747,0.180399,0.034854
0.514324,0.449101,0.036575
0.044626,0.531201,0.424174
0.140216,0.676046,0.183738
0.938436,0.04962,0.011944
0.919129,0.066825,0.014046
0.209281,0.364134,0.426585
0.764712,0.172894,0.062394
0.829901,0.131429,0.03867
0.81818,0.143568,0.038252
0.240117,0.540881,0.219002
0.381608,0.478336,0.140057
0.26497,0.5532,0.18183
0.326343,0.423412,0.250245
0.601095,0.308756,0.090149
0.042029,0.198666,0.759305
0.049552,0.146991,0.803457
0.072691,0.388509,0.5388
0.278841,0.365098,0.356061
0.254394,0.508031,0.237575
0.271382,0.484055,0.244563
0.266941,0.67586,0.057199
0.775504,0.173703,0.050793
0.483636,0.432539,0.083825
0.515188,0.45716,0.027652
0.763069,0.22093,0.016001
0.775182,0.200489,0.024329
0.486308,0.370016,0.143676
0.145202,0.228111,0.626687
0.594578,0.375406,0.030016
0.62364,0.251009,0.125351
0.418125,0.335616,0.246259
0.918635,0.065263,0.016101
0.758134,0.169942,0.071924
0.877251,0.108238,0.01451
0.918541,0.063273,0.018186
0.273595,0.332424,0.393982
0.906385,0.069887,0.023728
0.745143,0.227216,0.027641
0.599857,0.257368,0.142775
0.623096,0.256396,0.120509
0.355449,0.324427,0.320124
0.276986,0.308662,0.414353
0.302213,0.402717,0.29507
0.236638,0.255582,0.50778
0.19483,0.285935,0.519236
0.287308,0.292685,0.420006
0.300796,0.459197,0.240007
0.144533,0.698923,0.156544
0.410662,0.475024,0.114314
0.344675,0.585286,0.070038
0.145312,0.782319,0.072369
0.197645,0.544675,0.25768
0.559054,0.315188,0.125759
0.194796,0.592724,0.212481
0.309118,0.370473,0.320409
0.836083,0.140601,0.023316
0.455002,0.282591,0.262407
0.878206,0.106913,0.014881
0.719589,0.253866,0.026546
0.815383,0.145735,0.038882
0.736731,0.231634,0.031635
0.183852,0.743435,0.072713
0.883637,0.096444,0.019919
0.835946,0.148712,0.015342
0.71908,0.247767,0.033153
0.778741,0.191262,0.029997
0.389629,0.367026,0.243345
0.296965,0.524268,0.178767
0.648401,0.271745,0.079855
0.095989,0.686787,0.217224
0.171579,0.719956,0.108466
0.143065,0.732719,0.124216
0.119681,0.443315,0.437004
0.266101,0.428478,0.305421
0.487874,0.40417,0.107956
0.481053,0.354382,0.164565
0.074934,0.391991,0.533075
0.23002,0.606008,0.163973
0.098433,0.824029,0.077538
0.317601,0.344382,0.338016
0.425516,0.464193,0.110291
0.88235,0.102907,0.014744
0.815415,0.157264,0.027321
0.518835,0.397928,0.083237
0.399558,0.330822,0.26962
0.058927,0.620783,0.320291
0.781369,0.190923,0.027708
0.245918,0.539247,0.214836
0.266637,0.553399,0.179964
0.898501,0.082144,0.019355
0.868186,0.106201,0.025613
0.768401,0.195829,0.03577
0.858502,0.111837,0.029661
0.895509,0.089483,0.015008
0.330404,0.350079,0.319518
0.451769,0.342463,0.205768
0.878955,0.108279,0.012765
0.066143,0.720327,0.213529
0.620375,0.271273,0.108352
0.568248,0.258777,0.172975
0.192862,0.35234,0.454798
0.488399,0.356805,0.154797
0.838655,0.144636,0.016709
0.700268,0.191192,0.10854
0.716943,0.208512,0.074545
0.123017,0.751122,0.125861
0.765889,0.168614,0.065498
0.299597,0.436889,0.263515
0.405696,0.285844,0.308461
0.550559,0.312699,0.136743
0.772589,0.20057,0.026842
0.653549,0.294223,0.052228
0.664216,0.224813,0.110971
0.899456,0.081058,0.019485
0.899014,0.078807,0.022179
0.881722,0.097306,0.020971
0.889516,0.088375,0.022109
0.721164,0.214493,0.064343
0.591842,0.280466,0.127692
0.559689,0.307669,0.132642
0.886952,0.099498,0.01355
0.860531,0.1107,0.028769
0.199805,0.489301,0.310894
0.148268,0.463955,0.387776
0.421323,0.396065,0.182612
0.562413,0.273004,0.164583
0.890906,0.09336,0.015734
0.610546,0.358911,0.030543
0.339762,0.542221,0.118017
0.695145,0.160913,0.143942
0.455289,0.481132,0.063579
0.241437,0.671672,0.086891
0.635214,0.295668,0.069118
0.775036,0.164945,0.060019
0.926803,0.058094,0.015104
0.881263,0.095305,0.023432
0.892791,0.083566,0.023643
0.750121,0.192783,0.057096
0.307786,0.444065,0.248149
0.367465,0.361323,0.271212
0.648185,0.316351,0.035464
0.204116,0.451276,0.344607
0.800922,0.170035,0.029043
0.621595,0.36086,0.017544
0.66378,0.277757,0.058463
0.403066,0.442064,0.15487
0.376688,0.386199,0.237113
0.373026,0.487862,0.139112
0.303824,0.408996,0.287179
0.261134,0.43319,0.305676
0.902835,0.080368,0.016797
0.291135,0.587263,0.121602
0.854601,0.123781,0.021617
0.235214,0.607893,0.156893
0.835379,0.1315,0.033121
0.414759,0.549015,0.036226
0.378148,0.36787,0.253982
0.333315,0.451591,0.215094
0.28005,0.54352,0.17643
0.621781,0.334333,0.043886
0.88115,0.105347,0.013503
0.533055,0.377637,0.089308
0.037786,0.278025,0.68419
0.470167,0.418115,0.111718
0.324992,0.410986,0.264022
0.879573,0.106575,0.013852
0.082478,0.5911,0.326422
0.21055,0.461292,0.328157
0.726111,0.225716,0.048173
0.874645,0.108835,0.01652
0.743483,0.235129,0.021388
0.208221,0.384954,0.406826
0.911774,0.076568,0.011657
0.781935,0.169998,0.048067
0.139134,0.737946,0.12292
0.570575,0.304856,0.124569
0.300843,0.670829,0.028328
0.24125,0.421992,0.336757
0.510817,0.337498,0.151686
0.133119,0.753378,0.113503
0.372628,0.561798,0.065575
0.171202,0.32993,0.498867
0.177334,0.722336,0.10033
0.519207,0.433962,0.046831
0.464163,0.370801,0.165036
0.702421,0.252343,0.045236
0.218544,0.306812,0.474645
0.147111,0.506158,0.346731
0.438256,0.316598,0.245146
0.350824,0.518922,0.130254
0.7934,0.179502,0.027099
0.856701,0.124508,0.018791
0.503651,0.29969,0.196659
0.897085,0.082483,0.020432
0.408844,0.556683,0.034473
0.838812,0.1352,0.025988
0.291921,0.423721,0.284358
0.371188,0.500608,0.128204
0.786197,0.191691,0.022111
0.779969,0.168404,0.051627
0.919009,0.068626,0.012365
0.401784,0.557904,0.040313
0.48872,0.365285,0.145996
0.199458,0.256276,0.544266
0.392776,0.243972,0.363252
0.399056,0.287928,0.313016
0.956153,0.032272,0.011574
0.272556,0.484757,0.242687
0.462342,0.299617,0.238041
0.24957,0.378735,0.371695
0.334004,0.348305,0.317691
0.339582,0.338312,0.322107
0.76844,0.172835,0.058725
0.639405,0.27636,0.084235
0.793359,0.189983,0.016658
0.88381,0.092095,0.024095
0.653141,0.285677,0.061183
0.923803,0.058344,0.017853
0.574598,0.376965,0.048436
0.867424,0.105666,0.02691
0.782491,0.163783,0.053727
0.927039,0.059268,0.013694
0.762402,0.214263,0.023335
0.68566,0.290904,0.023436
0.392358,0.540617,0.067025
0.219428,0.704692,0.075879
0.242028,0.693805,0.064167
0.154113,0.808632,0.037255
0.351157,0.493732,0.155111
0.61794,0.328538,0.053522
0.487048,0.338994,0.173959
0.522835,0.330888,0.146277
0.206462,0.514993,0.278545
0.463146,0.416842,0.120012
0.26015,0.578498,0.161352
0.417697,0.34815,0.234153
0.6723,0.236142,0.091557
0.880775,0.099172,0.020053
0.796941,0.163378,0.039682
0.932241,0.055533,0.012226
0.336248,0.504572,0.15918
0.293328,0.581438,0.125234
0.635485,0.299544,0.064971
0.630557,0.258587,0.110856
0.733045,0.220178,0.046777
0.746348,0.212676,0.040976
0.370249,0.354045,0.275706
0.863916,0.114518,0.021566
0.06488,0.308075,0.627045
0.070241,0.136504,0.793255
0.773335,0.190471,0.036193
0.085134,0.653351,0.261514
0.059808,0.711898,0.228294
0.627757,0.306367,0.065876
0.699932,0.233092,0.066976
0.194405,0.588955,0.21664
0.146164,0.438921,0.414915
0.150326,0.183626,0.666048
0.807268,0.160958,0.031775
0.16849,0.41381,0.417701
0.409565,0.423882,0.166553
0.36797,0.314872,0.317158
0.722715,0.20949,0.067796
0.912472,0.072346,0.015182
0.720645,0.21903,0.060325
0.174447,0.30856,0.516993
0.774523,0.193904,0.031573
0.191513,0.376243,0.432243
0.246232,0.421945,0.331823
0.232891,0.448416,0.318692
0.309398,0.350367,0.340234
0.127104,0.419049,0.453847
0.391015,0.328841,0.280143
0.291214,0.429308,0.279478
0.358487,0.485803,0.15571
0.747497,0.224244,0.028259
0.599802,0.314371,0.085827
0.045203,0.778673,0.176124
0.057069,0.834216,0.108715
0.095853,0.621275,0.282872
0.144229,0.736564,0.119206
0.249484,0.576691,0.173824
0.269995,0.447155,0.28285
0.881722,0.088728,0.029551
0.192729,0.712261,0.095009
0.186775,0.475876,0.337349
0.550101,0.355051,0.094848
0.447131,0.359862,0.193008
0.201878,0.465609,0.332512
0.243719,0.707168,0.049113
0.569566,0.382322,0.048112
0.894272,0.090049,0.015678
0.857334,0.114866,0.0278
0.880304,0.107653,0.012043
0.874702,0.101338,0.02396
0.747194,0.231286,0.02152
0.831467,0.135334,0.033199
0.914639,0.071628,0.013733
0.082797,0.570041,0.347162
0.095524,0.419605,0.484871
0.522146,0.370997,0.106856
0.752742,0.186951,0.060307
0.470264,0.31859,0.211146
0.746987,0.175838,0.077176
0.58977,0.308915,0.101315
0.817677,0.153342,0.028981
0.698292,0.216955,0.084753
0.431456,0.455835,0.11271
0.137305,0.72188,0.140815
0.183128,0.529626,0.287246
0.589005,0.342733,0.068262
0.108352,0.518614,0.373035
0.257088,0.536564,0.206349
0.353608,0.45475,0.191642
0.833943,0.133102,0.032956
0.854985,0.111002,0.034013
0.816469,0.156284,0.027247
0.547009,0.400052,0.052939
0.799568,0.178133,0.022299
0.648189,0.321357,0.030454
0.497342,0.401035,0.101623
0.891352,0.094437,0.014212
0.313544,0.554529,0.131927
0.326014,0.53998,0.134007
0.31154,0.494216,0.194244
0.116456,0.792009,0.091535
0.563796,0.371623,0.064581
0.912683,0.071881,0.015436
0.743049,0.219403,0.037549
0.945691,0.0422,0.012109
0.844841,0.116473,0.038685
0.799186,0.141778,0.059037
0.150657,0.695086,0.154257
0.272286,0.445639,0.282075
0.154179,0.687505,0.158316
0.481601,0.426735,0.091665
0.618542,0.347321,0.034137
0.655508,0.259574,0.084918
0.104458,0.656378,0.239164
0.788177,0.177674,0.034149
0.523466,0.410709,0.065825
0.317987,0.520118,0.161895
0.156543,0.797243,0.046214
0.367777,0.55036,0.081863
0.733348,0.215989,0.050663
0.762515,0.212295,0.02519
0.766608,0.177136,0.056255
0.716537,0.226663,0.0568
0.213865,0.667764,0.118371
0.551751,0.378141,0.070108
0.8677,0.113819,0.018481
0.915129,0.067609,0.017262
0.237622,0.565921,0.196457
0.664121,0.297437,0.038442
0.130595,0.710482,0.158923
0.144942,0.772919,0.082139
0.630769,0.342203,0.027028
0.17914,0.755359,0.0655
0.474797,0.361346,0.163857
0.122427,0.736899,0.140673
0.294677,0.600453,0.104871
0.239779,0.605474,0.154747
0.70501,0.244483,0.050507
0.270503,0.653213,0.076285
0.470579,0.455224,0.074198
0.141457,0.766745,0.091798
0.29387,0.35918,0.346951
0.783129,0.169031,0.04784
0.485808,0.344786,0.169406
0.344797,0.538931,0.116272
0.898084,0.082948,0.018968
0.415106,0.412779,0.172115
0.254996,0.639648,0.105356
0.038324,0.742185,0.219492
0.847852,0.116573,0.035575
0.262925,0.450452,0.286623
0.696668,0.223175,0.080157
0.908647,0.075715,0.015638
0.54195,0.314778,0.143272
0.909191,0.078049,0.01276
0.865369,0.119764,0.014867
0.891524,0.095077,0.013399
0.932258,0.051612,0.01613
0.926273,0.062463,0.011264
0.904624,0.083474,0.011902
0.941524,0.048427,0.010049
0.874564,0.104622,0.020813
0.296697,0.442996,0.260307
0.522069,0.327701,0.15023
0.812851,0.129045,0.058104
0.819668,0.157777,0.022555
0.907086,0.075397,0.017517
0.817244,0.160129,0.022626
0.872878,0.114348,0.012774
0.489836,0.417296,0.092869
0.865442,0.109796,0.024762
0.325378,0.565993,0.108629
0.087566,0.350397,0.562036
0.685368,0.28189,0.032742
0.781604,0.189813,0.028583
0.18834,0.563576,0.248084
0.210256,0.668677,0.121067
0.418716,0.467886,0.113398
0.384613,0.363072,0.252315
0.421927,0.506308,0.071764
0.263277,0.447568,0.289156
0.558723,0.369463,0.071814
0.260174,0.476293,0.263534
0.251743,0.613913,0.134344
0.272636,0.630773,0.096592
0.132533,0.784722,0.082745
0.144701,0.644782,0.210516
